block,stationID,status,payType,weekDay,holiday,flow
1,64,0,0,3,0,0.0
2,64,0,0,3,0,0.0
3,64,0,0,3,0,0.0
4,64,0,0,3,0,0.0
5,64,0,0,3,0,0.0
6,64,0,0,3,0,0.0
7,64,0,0,3,0,0.0
8,64,0,0,3,0,0.0
9,64,0,0,3,0,0.0
10,64,0,0,3,0,0.0
11,64,0,0,3,0,0.0
12,64,0,0,3,0,0.0
13,64,0,0,3,0,0.0
14,64,0,0,3,0,0.0
15,64,0,0,3,0,0.0
16,64,0,0,3,0,0.0
17,64,0,0,3,0,0.0
18,64,0,0,3,0,0.0
19,64,0,0,3,0,0.0
20,64,0,0,3,0,0.0
21,64,0,0,3,0,0.0
22,64,0,0,3,0,0.0
23,64,0,0,3,0,0.0
24,64,0,0,3,0,0.0
25,64,0,0,3,0,0.0
26,64,0,0,3,0,0.0
27,64,0,0,3,0,0.0
28,64,0,0,3,0,0.0
29,64,0,0,3,0,0.0
30,64,0,0,3,0,0.0
31,64,0,0,3,0,0.0
32,64,0,0,3,0,0.0
33,64,0,0,3,0,0.0
34,64,0,0,3,0,0.0
35,64,0,0,3,0,0.0
36,64,0,0,3,0,0.0
37,64,0,0,3,0,0.0
38,64,0,0,3,0,0.0
39,64,0,0,3,0,0.0
40,64,0,0,3,0,0.0
41,64,0,0,3,0,1.0
42,64,0,0,3,0,0.0
43,64,0,0,3,0,0.0
44,64,0,0,3,0,1.0
45,64,0,0,3,0,1.0
46,64,0,0,3,0,1.0
47,64,0,0,3,0,2.0
48,64,0,0,3,0,2.0
49,64,0,0,3,0,2.0
50,64,0,0,3,0,3.0
51,64,0,0,3,0,2.0
52,64,0,0,3,0,0.0
53,64,0,0,3,0,5.0
54,64,0,0,3,0,2.0
55,64,0,0,3,0,0.0
56,64,0,0,3,0,5.0
57,64,0,0,3,0,4.0
58,64,0,0,3,0,1.0
59,64,0,0,3,0,1.0
60,64,0,0,3,0,1.0
61,64,0,0,3,0,0.0
62,64,0,0,3,0,2.0
63,64,0,0,3,0,1.0
64,64,0,0,3,0,1.0
65,64,0,0,3,0,2.0
66,64,0,0,3,0,2.0
67,64,0,0,3,0,0.0
68,64,0,0,3,0,2.0
69,64,0,0,3,0,2.0
70,64,0,0,3,0,1.0
71,64,0,0,3,0,2.0
72,64,0,0,3,0,1.0
73,64,0,0,3,0,3.0
74,64,0,0,3,0,7.0
75,64,0,0,3,0,0.0
76,64,0,0,3,0,1.0
77,64,0,0,3,0,1.0
78,64,0,0,3,0,3.0
79,64,0,0,3,0,5.0
80,64,0,0,3,0,6.0
81,64,0,0,3,0,4.0
82,64,0,0,3,0,2.0
83,64,0,0,3,0,6.0
84,64,0,0,3,0,2.0
85,64,0,0,3,0,1.0
86,64,0,0,3,0,6.0
87,64,0,0,3,0,6.0
88,64,0,0,3,0,3.0
89,64,0,0,3,0,7.0
90,64,0,0,3,0,8.0
91,64,0,0,3,0,5.0
92,64,0,0,3,0,5.0
93,64,0,0,3,0,4.0
94,64,0,0,3,0,3.0
95,64,0,0,3,0,8.0
96,64,0,0,3,0,4.0
97,64,0,0,3,0,2.0
98,64,0,0,3,0,11.0
99,64,0,0,3,0,5.0
100,64,0,0,3,0,5.0
101,64,0,0,3,0,11.0
102,64,0,0,3,0,21.0
103,64,0,0,3,0,8.0
104,64,0,0,3,0,12.0
105,64,0,0,3,0,20.0
106,64,0,0,3,0,21.0
107,64,0,0,3,0,37.0
108,64,0,0,3,0,36.0
109,64,0,0,3,0,46.0
110,64,0,0,3,0,48.0
111,64,0,0,3,0,53.0
112,64,0,0,3,0,35.0
113,64,0,0,3,0,38.0
114,64,0,0,3,0,52.0
115,64,0,0,3,0,22.0
116,64,0,0,3,0,27.0
117,64,0,0,3,0,10.0
118,64,0,0,3,0,29.0
119,64,0,0,3,0,22.0
120,64,0,0,3,0,26.0
121,64,0,0,3,0,29.0
122,64,0,0,3,0,26.0
123,64,0,0,3,0,15.0
124,64,0,0,3,0,23.0
125,64,0,0,3,0,19.0
126,64,0,0,3,0,23.0
127,64,0,0,3,0,19.0
128,64,0,0,3,0,26.0
129,64,0,0,3,0,27.0
130,64,0,0,3,0,19.0
131,64,0,0,3,0,15.0
132,64,0,0,3,0,16.0
133,64,0,0,3,0,11.0
134,64,0,0,3,0,22.0
135,64,0,0,3,0,8.0
136,64,0,0,3,0,15.0
137,64,0,0,3,0,19.0
138,64,0,0,3,0,11.0
139,64,0,0,3,0,3.0
140,64,0,0,3,0,6.0
141,64,0,0,3,0,3.0
142,64,0,0,3,0,2.0
143,64,0,0,3,0,3.0
0,64,0,1,3,0,5.0
1,64,0,1,3,0,1.0
2,64,0,1,3,0,0.0
3,64,0,1,3,0,0.0
4,64,0,1,3,0,0.0
5,64,0,1,3,0,0.0
6,64,0,1,3,0,0.0
7,64,0,1,3,0,0.0
8,64,0,1,3,0,0.0
9,64,0,1,3,0,0.0
10,64,0,1,3,0,0.0
11,64,0,1,3,0,0.0
12,64,0,1,3,0,0.0
13,64,0,1,3,0,0.0
14,64,0,1,3,0,0.0
15,64,0,1,3,0,0.0
16,64,0,1,3,0,0.0
17,64,0,1,3,0,0.0
18,64,0,1,3,0,0.0
19,64,0,1,3,0,0.0
20,64,0,1,3,0,0.0
21,64,0,1,3,0,0.0
22,64,0,1,3,0,0.0
23,64,0,1,3,0,0.0
24,64,0,1,3,0,0.0
25,64,0,1,3,0,0.0
26,64,0,1,3,0,0.0
27,64,0,1,3,0,0.0
28,64,0,1,3,0,0.0
29,64,0,1,3,0,0.0
30,64,0,1,3,0,0.0
31,64,0,1,3,0,0.0
32,64,0,1,3,0,0.0
33,64,0,1,3,0,0.0
34,64,0,1,3,0,0.0
35,64,0,1,3,0,0.0
36,64,0,1,3,0,0.0
37,64,0,1,3,0,0.0
38,64,0,1,3,0,0.0
39,64,0,1,3,0,0.0
40,64,0,1,3,0,0.0
41,64,0,1,3,0,2.0
42,64,0,1,3,0,5.0
43,64,0,1,3,0,1.0
44,64,0,1,3,0,4.0
45,64,0,1,3,0,3.0
46,64,0,1,3,0,2.0
47,64,0,1,3,0,3.0
48,64,0,1,3,0,10.0
49,64,0,1,3,0,10.0
50,64,0,1,3,0,8.0
51,64,0,1,3,0,10.0
52,64,0,1,3,0,4.0
53,64,0,1,3,0,7.0
54,64,0,1,3,0,8.0
55,64,0,1,3,0,8.0
56,64,0,1,3,0,12.0
57,64,0,1,3,0,10.0
58,64,0,1,3,0,8.0
59,64,0,1,3,0,12.0
60,64,0,1,3,0,9.0
61,64,0,1,3,0,0.0
62,64,0,1,3,0,7.0
63,64,0,1,3,0,5.0
64,64,0,1,3,0,8.0
65,64,0,1,3,0,9.0
66,64,0,1,3,0,7.0
67,64,0,1,3,0,0.0
68,64,0,1,3,0,16.0
69,64,0,1,3,0,12.0
70,64,0,1,3,0,11.0
71,64,0,1,3,0,5.0
72,64,0,1,3,0,8.0
73,64,0,1,3,0,12.0
74,64,0,1,3,0,8.0
75,64,0,1,3,0,5.0
76,64,0,1,3,0,9.0
77,64,0,1,3,0,12.0
78,64,0,1,3,0,8.0
79,64,0,1,3,0,8.0
80,64,0,1,3,0,12.0
81,64,0,1,3,0,13.0
82,64,0,1,3,0,8.0
83,64,0,1,3,0,11.0
84,64,0,1,3,0,12.0
85,64,0,1,3,0,10.0
86,64,0,1,3,0,16.0
87,64,0,1,3,0,15.0
88,64,0,1,3,0,9.0
89,64,0,1,3,0,21.0
90,64,0,1,3,0,23.0
91,64,0,1,3,0,7.0
92,64,0,1,3,0,17.0
93,64,0,1,3,0,29.0
94,64,0,1,3,0,5.0
95,64,0,1,3,0,21.0
96,64,0,1,3,0,8.0
97,64,0,1,3,0,16.0
98,64,0,1,3,0,17.0
99,64,0,1,3,0,28.0
100,64,0,1,3,0,16.0
101,64,0,1,3,0,31.0
102,64,0,1,3,0,25.0
103,64,0,1,3,0,20.0
104,64,0,1,3,0,37.0
105,64,0,1,3,0,40.0
106,64,0,1,3,0,45.0
107,64,0,1,3,0,64.0
108,64,0,1,3,0,72.0
109,64,0,1,3,0,89.0
110,64,0,1,3,0,60.0
111,64,0,1,3,0,83.0
112,64,0,1,3,0,66.0
113,64,0,1,3,0,50.0
114,64,0,1,3,0,75.0
115,64,0,1,3,0,25.0
116,64,0,1,3,0,69.0
117,64,0,1,3,0,36.0
118,64,0,1,3,0,39.0
119,64,0,1,3,0,42.0
120,64,0,1,3,0,41.0
121,64,0,1,3,0,38.0
122,64,0,1,3,0,46.0
123,64,0,1,3,0,54.0
124,64,0,1,3,0,47.0
125,64,0,1,3,0,34.0
126,64,0,1,3,0,44.0
127,64,0,1,3,0,40.0
128,64,0,1,3,0,51.0
129,64,0,1,3,0,39.0
130,64,0,1,3,0,51.0
131,64,0,1,3,0,36.0
132,64,0,1,3,0,34.0
133,64,0,1,3,0,43.0
134,64,0,1,3,0,35.0
135,64,0,1,3,0,24.0
136,64,0,1,3,0,22.0
137,64,0,1,3,0,15.0
138,64,0,1,3,0,40.0
139,64,0,1,3,0,17.0
140,64,0,1,3,0,21.0
141,64,0,1,3,0,4.0
142,64,0,1,3,0,4.0
143,64,0,1,3,0,4.0
0,64,0,2,3,0,3.0
1,64,0,2,3,0,0.0
2,64,0,2,3,0,1.0
3,64,0,2,3,0,0.0
4,64,0,2,3,0,0.0
5,64,0,2,3,0,0.0
6,64,0,2,3,0,0.0
7,64,0,2,3,0,0.0
8,64,0,2,3,0,0.0
9,64,0,2,3,0,0.0
10,64,0,2,3,0,0.0
11,64,0,2,3,0,0.0
12,64,0,2,3,0,0.0
13,64,0,2,3,0,0.0
14,64,0,2,3,0,0.0
15,64,0,2,3,0,0.0
16,64,0,2,3,0,0.0
17,64,0,2,3,0,0.0
18,64,0,2,3,0,0.0
19,64,0,2,3,0,0.0
20,64,0,2,3,0,0.0
21,64,0,2,3,0,0.0
22,64,0,2,3,0,0.0
23,64,0,2,3,0,0.0
24,64,0,2,3,0,0.0
25,64,0,2,3,0,0.0
26,64,0,2,3,0,0.0
27,64,0,2,3,0,0.0
28,64,0,2,3,0,0.0
29,64,0,2,3,0,0.0
30,64,0,2,3,0,0.0
31,64,0,2,3,0,0.0
32,64,0,2,3,0,0.0
33,64,0,2,3,0,0.0
34,64,0,2,3,0,0.0
35,64,0,2,3,0,0.0
36,64,0,2,3,0,0.0
37,64,0,2,3,0,0.0
38,64,0,2,3,0,0.0
39,64,0,2,3,0,1.0
40,64,0,2,3,0,1.0
41,64,0,2,3,0,0.0
42,64,0,2,3,0,1.0
43,64,0,2,3,0,1.0
44,64,0,2,3,0,0.0
45,64,0,2,3,0,0.0
46,64,0,2,3,0,7.0
47,64,0,2,3,0,4.0
48,64,0,2,3,0,1.0
49,64,0,2,3,0,2.0
50,64,0,2,3,0,6.0
51,64,0,2,3,0,2.0
52,64,0,2,3,0,9.0
53,64,0,2,3,0,4.0
54,64,0,2,3,0,10.0
55,64,0,2,3,0,5.0
56,64,0,2,3,0,8.0
57,64,0,2,3,0,10.0
58,64,0,2,3,0,7.0
59,64,0,2,3,0,5.0
60,64,0,2,3,0,7.0
61,64,0,2,3,0,5.0
62,64,0,2,3,0,9.0
63,64,0,2,3,0,3.0
64,64,0,2,3,0,6.0
65,64,0,2,3,0,7.0
66,64,0,2,3,0,3.0
67,64,0,2,3,0,2.0
68,64,0,2,3,0,10.0
69,64,0,2,3,0,10.0
70,64,0,2,3,0,6.0
71,64,0,2,3,0,5.0
72,64,0,2,3,0,13.0
73,64,0,2,3,0,12.0
74,64,0,2,3,0,6.0
75,64,0,2,3,0,4.0
76,64,0,2,3,0,8.0
77,64,0,2,3,0,9.0
78,64,0,2,3,0,9.0
79,64,0,2,3,0,7.0
80,64,0,2,3,0,6.0
81,64,0,2,3,0,6.0
82,64,0,2,3,0,9.0
83,64,0,2,3,0,6.0
84,64,0,2,3,0,8.0
85,64,0,2,3,0,9.0
86,64,0,2,3,0,8.0
87,64,0,2,3,0,8.0
88,64,0,2,3,0,11.0
89,64,0,2,3,0,13.0
90,64,0,2,3,0,12.0
91,64,0,2,3,0,8.0
92,64,0,2,3,0,12.0
93,64,0,2,3,0,15.0
94,64,0,2,3,0,14.0
95,64,0,2,3,0,18.0
96,64,0,2,3,0,10.0
97,64,0,2,3,0,15.0
98,64,0,2,3,0,13.0
99,64,0,2,3,0,16.0
100,64,0,2,3,0,20.0
101,64,0,2,3,0,20.0
102,64,0,2,3,0,22.0
103,64,0,2,3,0,31.0
104,64,0,2,3,0,23.0
105,64,0,2,3,0,24.0
106,64,0,2,3,0,34.0
107,64,0,2,3,0,38.0
108,64,0,2,3,0,54.0
109,64,0,2,3,0,60.0
110,64,0,2,3,0,52.0
111,64,0,2,3,0,47.0
112,64,0,2,3,0,47.0
113,64,0,2,3,0,45.0
114,64,0,2,3,0,54.0
115,64,0,2,3,0,35.0
116,64,0,2,3,0,34.0
117,64,0,2,3,0,20.0
118,64,0,2,3,0,37.0
119,64,0,2,3,0,23.0
120,64,0,2,3,0,23.0
121,64,0,2,3,0,21.0
122,64,0,2,3,0,29.0
123,64,0,2,3,0,25.0
124,64,0,2,3,0,33.0
125,64,0,2,3,0,25.0
126,64,0,2,3,0,26.0
127,64,0,2,3,0,18.0
128,64,0,2,3,0,19.0
129,64,0,2,3,0,25.0
130,64,0,2,3,0,26.0
131,64,0,2,3,0,15.0
132,64,0,2,3,0,22.0
133,64,0,2,3,0,16.0
134,64,0,2,3,0,17.0
135,64,0,2,3,0,10.0
136,64,0,2,3,0,15.0
137,64,0,2,3,0,7.0
138,64,0,2,3,0,18.0
139,64,0,2,3,0,12.0
140,64,0,2,3,0,10.0
141,64,0,2,3,0,7.0
142,64,0,2,3,0,7.0
143,64,0,2,3,0,1.0
0,64,0,3,3,0,1.0
1,64,0,3,3,0,0.0
2,64,0,3,3,0,1.0
3,64,0,3,3,0,0.0
4,64,0,3,3,0,0.0
5,64,0,3,3,0,0.0
6,64,0,3,3,0,0.0
7,64,0,3,3,0,0.0
8,64,0,3,3,0,0.0
9,64,0,3,3,0,0.0
10,64,0,3,3,0,1.0
11,64,0,3,3,0,0.0
12,64,0,3,3,0,0.0
13,64,0,3,3,0,0.0
14,64,0,3,3,0,0.0
15,64,0,3,3,0,0.0
16,64,0,3,3,0,0.0
17,64,0,3,3,0,0.0
18,64,0,3,3,0,0.0
19,64,0,3,3,0,0.0
20,64,0,3,3,0,0.0
21,64,0,3,3,0,0.0
22,64,0,3,3,0,0.0
23,64,0,3,3,0,0.0
24,64,0,3,3,0,0.0
25,64,0,3,3,0,0.0
26,64,0,3,3,0,0.0
27,64,0,3,3,0,0.0
28,64,0,3,3,0,2.0
29,64,0,3,3,0,0.0
30,64,0,3,3,0,0.0
31,64,0,3,3,0,0.0
32,64,0,3,3,0,0.0
33,64,0,3,3,0,0.0
34,64,0,3,3,0,0.0
35,64,0,3,3,0,0.0
36,64,0,3,3,0,0.0
37,64,0,3,3,0,0.0
38,64,0,3,3,0,0.0
39,64,0,3,3,0,1.0
40,64,0,3,3,0,0.0
41,64,0,3,3,0,2.0
42,64,0,3,3,0,1.0
43,64,0,3,3,0,2.0
44,64,0,3,3,0,2.0
45,64,0,3,3,0,0.0
46,64,0,3,3,0,0.0
47,64,0,3,3,0,3.0
48,64,0,3,3,0,1.0
49,64,0,3,3,0,1.0
50,64,0,3,3,0,0.0
51,64,0,3,3,0,4.0
52,64,0,3,3,0,3.0
53,64,0,3,3,0,2.0
54,64,0,3,3,0,5.0
55,64,0,3,3,0,4.0
56,64,0,3,3,0,2.0
57,64,0,3,3,0,6.0
58,64,0,3,3,0,4.0
59,64,0,3,3,0,5.0
60,64,0,3,3,0,6.0
61,64,0,3,3,0,3.0
62,64,0,3,3,0,7.0
63,64,0,3,3,0,5.0
64,64,0,3,3,0,5.0
65,64,0,3,3,0,7.0
66,64,0,3,3,0,1.0
67,64,0,3,3,0,5.0
68,64,0,3,3,0,7.0
69,64,0,3,3,0,8.0
70,64,0,3,3,0,10.0
71,64,0,3,3,0,9.0
72,64,0,3,3,0,4.0
73,64,0,3,3,0,6.0
74,64,0,3,3,0,1.0
75,64,0,3,3,0,2.0
76,64,0,3,3,0,5.0
77,64,0,3,3,0,3.0
78,64,0,3,3,0,5.0
79,64,0,3,3,0,2.0
80,64,0,3,3,0,0.0
81,64,0,3,3,0,3.0
82,64,0,3,3,0,3.0
83,64,0,3,3,0,5.0
84,64,0,3,3,0,3.0
85,64,0,3,3,0,5.0
86,64,0,3,3,0,10.0
87,64,0,3,3,0,4.0
88,64,0,3,3,0,7.0
89,64,0,3,3,0,11.0
90,64,0,3,3,0,3.0
91,64,0,3,3,0,2.0
92,64,0,3,3,0,4.0
93,64,0,3,3,0,3.0
94,64,0,3,3,0,4.0
95,64,0,3,3,0,4.0
96,64,0,3,3,0,4.0
97,64,0,3,3,0,9.0
98,64,0,3,3,0,5.0
99,64,0,3,3,0,7.0
100,64,0,3,3,0,5.0
101,64,0,3,3,0,3.0
102,64,0,3,3,0,13.0
103,64,0,3,3,0,13.0
104,64,0,3,3,0,6.0
105,64,0,3,3,0,4.0
106,64,0,3,3,0,9.0
107,64,0,3,3,0,4.0
108,64,0,3,3,0,15.0
109,64,0,3,3,0,9.0
110,64,0,3,3,0,5.0
111,64,0,3,3,0,8.0
112,64,0,3,3,0,11.0
113,64,0,3,3,0,6.0
114,64,0,3,3,0,8.0
115,64,0,3,3,0,4.0
116,64,0,3,3,0,8.0
117,64,0,3,3,0,9.0
118,64,0,3,3,0,3.0
119,64,0,3,3,0,2.0
120,64,0,3,3,0,6.0
121,64,0,3,3,0,4.0
122,64,0,3,3,0,9.0
123,64,0,3,3,0,8.0
124,64,0,3,3,0,6.0
125,64,0,3,3,0,12.0
126,64,0,3,3,0,11.0
127,64,0,3,3,0,2.0
128,64,0,3,3,0,6.0
129,64,0,3,3,0,7.0
130,64,0,3,3,0,8.0
131,64,0,3,3,0,4.0
132,64,0,3,3,0,2.0
133,64,0,3,3,0,3.0
134,64,0,3,3,0,3.0
135,64,0,3,3,0,4.0
136,64,0,3,3,0,4.0
137,64,0,3,3,0,2.0
138,64,0,3,3,0,1.0
139,64,0,3,3,0,1.0
140,64,0,3,3,0,0.0
141,64,0,3,3,0,2.0
142,64,0,3,3,0,1.0
143,64,0,3,3,0,3.0
0,64,1,0,3,0,0.0
1,64,1,0,3,0,0.0
2,64,1,0,3,0,0.0
3,64,1,0,3,0,0.0
4,64,1,0,3,0,0.0
5,64,1,0,3,0,0.0
6,64,1,0,3,0,0.0
7,64,1,0,3,0,0.0
8,64,1,0,3,0,0.0
9,64,1,0,3,0,0.0
10,64,1,0,3,0,0.0
11,64,1,0,3,0,0.0
12,64,1,0,3,0,0.0
13,64,1,0,3,0,0.0
14,64,1,0,3,0,0.0
15,64,1,0,3,0,0.0
16,64,1,0,3,0,0.0
17,64,1,0,3,0,0.0
18,64,1,0,3,0,0.0
19,64,1,0,3,0,0.0
20,64,1,0,3,0,0.0
21,64,1,0,3,0,0.0
22,64,1,0,3,0,0.0
23,64,1,0,3,0,0.0
24,64,1,0,3,0,0.0
25,64,1,0,3,0,0.0
26,64,1,0,3,0,0.0
27,64,1,0,3,0,0.0
28,64,1,0,3,0,0.0
29,64,1,0,3,0,0.0
30,64,1,0,3,0,0.0
31,64,1,0,3,0,0.0
32,64,1,0,3,0,0.0
33,64,1,0,3,0,0.0
34,64,1,0,3,0,3.0
35,64,1,0,3,0,7.0
36,64,1,0,3,0,1.0
37,64,1,0,3,0,5.0
38,64,1,0,3,0,16.0
39,64,1,0,3,0,7.0
40,64,1,0,3,0,13.0
41,64,1,0,3,0,20.0
42,64,1,0,3,0,23.0
43,64,1,0,3,0,46.0
44,64,1,0,3,0,38.0
45,64,1,0,3,0,65.0
46,64,1,0,3,0,85.0
47,64,1,0,3,0,80.0
48,64,1,0,3,0,98.0
49,64,1,0,3,0,90.0
50,64,1,0,3,0,77.0
51,64,1,0,3,0,68.0
52,64,1,0,3,0,46.0
53,64,1,0,3,0,42.0
54,64,1,0,3,0,27.0
55,64,1,0,3,0,18.0
56,64,1,0,3,0,29.0
57,64,1,0,3,0,14.0
58,64,1,0,3,0,9.0
59,64,1,0,3,0,10.0
60,64,1,0,3,0,8.0
61,64,1,0,3,0,8.0
62,64,1,0,3,0,1.0
63,64,1,0,3,0,5.0
64,64,1,0,3,0,3.0
65,64,1,0,3,0,10.0
66,64,1,0,3,0,1.0
67,64,1,0,3,0,6.0
68,64,1,0,3,0,6.0
69,64,1,0,3,0,5.0
70,64,1,0,3,0,3.0
71,64,1,0,3,0,6.0
72,64,1,0,3,0,4.0
73,64,1,0,3,0,4.0
74,64,1,0,3,0,4.0
75,64,1,0,3,0,3.0
76,64,1,0,3,0,5.0
77,64,1,0,3,0,6.0
78,64,1,0,3,0,6.0
79,64,1,0,3,0,2.0
80,64,1,0,3,0,8.0
81,64,1,0,3,0,1.0
82,64,1,0,3,0,1.0
83,64,1,0,3,0,5.0
84,64,1,0,3,0,2.0
85,64,1,0,3,0,1.0
86,64,1,0,3,0,7.0
87,64,1,0,3,0,0.0
88,64,1,0,3,0,3.0
89,64,1,0,3,0,8.0
90,64,1,0,3,0,0.0
91,64,1,0,3,0,4.0
92,64,1,0,3,0,3.0
93,64,1,0,3,0,4.0
94,64,1,0,3,0,5.0
95,64,1,0,3,0,4.0
96,64,1,0,3,0,1.0
97,64,1,0,3,0,3.0
98,64,1,0,3,0,4.0
99,64,1,0,3,0,2.0
100,64,1,0,3,0,5.0
101,64,1,0,3,0,3.0
102,64,1,0,3,0,3.0
103,64,1,0,3,0,2.0
104,64,1,0,3,0,6.0
105,64,1,0,3,0,2.0
106,64,1,0,3,0,2.0
107,64,1,0,3,0,5.0
108,64,1,0,3,0,0.0
109,64,1,0,3,0,4.0
110,64,1,0,3,0,3.0
111,64,1,0,3,0,2.0
112,64,1,0,3,0,2.0
113,64,1,0,3,0,3.0
114,64,1,0,3,0,3.0
115,64,1,0,3,0,1.0
116,64,1,0,3,0,2.0
117,64,1,0,3,0,2.0
118,64,1,0,3,0,1.0
119,64,1,0,3,0,3.0
120,64,1,0,3,0,2.0
121,64,1,0,3,0,1.0
122,64,1,0,3,0,3.0
123,64,1,0,3,0,2.0
124,64,1,0,3,0,2.0
125,64,1,0,3,0,3.0
126,64,1,0,3,0,2.0
127,64,1,0,3,0,2.0
128,64,1,0,3,0,1.0
129,64,1,0,3,0,1.0
130,64,1,0,3,0,1.0
131,64,1,0,3,0,6.0
132,64,1,0,3,0,0.0
133,64,1,0,3,0,2.0
134,64,1,0,3,0,1.0
135,64,1,0,3,0,3.0
136,64,1,0,3,0,1.0
137,64,1,0,3,0,0.0
138,64,1,0,3,0,0.0
139,64,1,0,3,0,0.0
140,64,1,0,3,0,0.0
141,64,1,0,3,0,0.0
142,64,1,0,3,0,0.0
143,64,1,0,3,0,0.0
0,64,1,1,3,0,0.0
1,64,1,1,3,0,0.0
2,64,1,1,3,0,0.0
3,64,1,1,3,0,0.0
4,64,1,1,3,0,0.0
5,64,1,1,3,0,0.0
6,64,1,1,3,0,0.0
7,64,1,1,3,0,0.0
8,64,1,1,3,0,0.0
9,64,1,1,3,0,0.0
10,64,1,1,3,0,0.0
11,64,1,1,3,0,0.0
12,64,1,1,3,0,0.0
13,64,1,1,3,0,0.0
14,64,1,1,3,0,0.0
15,64,1,1,3,0,0.0
16,64,1,1,3,0,0.0
17,64,1,1,3,0,0.0
18,64,1,1,3,0,0.0
19,64,1,1,3,0,0.0
20,64,1,1,3,0,0.0
21,64,1,1,3,0,0.0
22,64,1,1,3,0,0.0
23,64,1,1,3,0,0.0
24,64,1,1,3,0,0.0
25,64,1,1,3,0,0.0
26,64,1,1,3,0,0.0
27,64,1,1,3,0,0.0
28,64,1,1,3,0,0.0
29,64,1,1,3,0,0.0
30,64,1,1,3,0,0.0
31,64,1,1,3,0,0.0
32,64,1,1,3,0,0.0
33,64,1,1,3,0,0.0
34,64,1,1,3,0,2.0
35,64,1,1,3,0,3.0
36,64,1,1,3,0,3.0
37,64,1,1,3,0,5.0
38,64,1,1,3,0,12.0
39,64,1,1,3,0,9.0
40,64,1,1,3,0,23.0
41,64,1,1,3,0,32.0
42,64,1,1,3,0,26.0
43,64,1,1,3,0,57.0
44,64,1,1,3,0,69.0
45,64,1,1,3,0,79.0
46,64,1,1,3,0,120.0
47,64,1,1,3,0,128.0
48,64,1,1,3,0,144.0
49,64,1,1,3,0,126.0
50,64,1,1,3,0,131.0
51,64,1,1,3,0,96.0
52,64,1,1,3,0,87.0
53,64,1,1,3,0,70.0
54,64,1,1,3,0,64.0
55,64,1,1,3,0,52.0
56,64,1,1,3,0,57.0
57,64,1,1,3,0,35.0
58,64,1,1,3,0,37.0
59,64,1,1,3,0,36.0
60,64,1,1,3,0,22.0
61,64,1,1,3,0,26.0
62,64,1,1,3,0,23.0
63,64,1,1,3,0,20.0
64,64,1,1,3,0,17.0
65,64,1,1,3,0,17.0
66,64,1,1,3,0,21.0
67,64,1,1,3,0,17.0
68,64,1,1,3,0,24.0
69,64,1,1,3,0,25.0
70,64,1,1,3,0,17.0
71,64,1,1,3,0,23.0
72,64,1,1,3,0,13.0
73,64,1,1,3,0,20.0
74,64,1,1,3,0,15.0
75,64,1,1,3,0,16.0
76,64,1,1,3,0,17.0
77,64,1,1,3,0,27.0
78,64,1,1,3,0,17.0
79,64,1,1,3,0,20.0
80,64,1,1,3,0,14.0
81,64,1,1,3,0,11.0
82,64,1,1,3,0,15.0
83,64,1,1,3,0,16.0
84,64,1,1,3,0,16.0
85,64,1,1,3,0,22.0
86,64,1,1,3,0,14.0
87,64,1,1,3,0,14.0
88,64,1,1,3,0,10.0
89,64,1,1,3,0,17.0
90,64,1,1,3,0,9.0
91,64,1,1,3,0,15.0
92,64,1,1,3,0,14.0
93,64,1,1,3,0,6.0
94,64,1,1,3,0,8.0
95,64,1,1,3,0,11.0
96,64,1,1,3,0,4.0
97,64,1,1,3,0,9.0
98,64,1,1,3,0,12.0
99,64,1,1,3,0,13.0
100,64,1,1,3,0,10.0
101,64,1,1,3,0,13.0
102,64,1,1,3,0,6.0
103,64,1,1,3,0,12.0
104,64,1,1,3,0,12.0
105,64,1,1,3,0,8.0
106,64,1,1,3,0,17.0
107,64,1,1,3,0,14.0
108,64,1,1,3,0,12.0
109,64,1,1,3,0,8.0
110,64,1,1,3,0,12.0
111,64,1,1,3,0,6.0
112,64,1,1,3,0,12.0
113,64,1,1,3,0,3.0
114,64,1,1,3,0,13.0
115,64,1,1,3,0,10.0
116,64,1,1,3,0,5.0
117,64,1,1,3,0,7.0
118,64,1,1,3,0,8.0
119,64,1,1,3,0,10.0
120,64,1,1,3,0,18.0
121,64,1,1,3,0,12.0
122,64,1,1,3,0,8.0
123,64,1,1,3,0,8.0
124,64,1,1,3,0,6.0
125,64,1,1,3,0,4.0
126,64,1,1,3,0,13.0
127,64,1,1,3,0,4.0
128,64,1,1,3,0,5.0
129,64,1,1,3,0,6.0
130,64,1,1,3,0,2.0
131,64,1,1,3,0,1.0
132,64,1,1,3,0,6.0
133,64,1,1,3,0,5.0
134,64,1,1,3,0,4.0
135,64,1,1,3,0,2.0
136,64,1,1,3,0,1.0
137,64,1,1,3,0,0.0
138,64,1,1,3,0,0.0
139,64,1,1,3,0,1.0
140,64,1,1,3,0,0.0
141,64,1,1,3,0,0.0
142,64,1,1,3,0,0.0
143,64,1,1,3,0,0.0
0,64,1,2,3,0,0.0
1,64,1,2,3,0,0.0
2,64,1,2,3,0,0.0
3,64,1,2,3,0,0.0
4,64,1,2,3,0,0.0
5,64,1,2,3,0,0.0
6,64,1,2,3,0,0.0
7,64,1,2,3,0,0.0
8,64,1,2,3,0,0.0
9,64,1,2,3,0,0.0
